,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
12325,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,CHINA,20.0,0.0,50
12328,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,AUSTRALIA,112.0,0.0,36
12330,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,MALAYSIA,20.0,0.0,37
12331,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,MALAYSIA,80.0,0.0,48
12334,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,MALAYSIA,70.0,0.0,36
12335,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,PHILIPPINES,41.0,0.0,36
12339,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,INDONESIA,20.0,0.0,29
12347,EPX,Travel Agency,Online,Cancellation Plan,No,3,THAILAND,23.0,0.0,37
12353,EPX,Travel Agency,Online,Cancellation Plan,No,29,HONG KONG,56.0,0.0,36
12356,EPX,Travel Agency,Online,Cancellation Plan,No,20,JAPAN,28.0,0.0,36
12364,EPX,Travel Agency,Online,Cancellation Plan,No,28,JAPAN,38.0,0.0,36
12365,EPX,Travel Agency,Online,Cancellation Plan,No,4,HONG KONG,10.0,0.0,39
12370,EPX,Travel Agency,Online,Cancellation Plan,No,7,MALAYSIA,13.0,0.0,53
12376,EPX,Travel Agency,Online,Cancellation Plan,No,9,CHINA,14.0,0.0,36
12377,EPX,Travel Agency,Online,Cancellation Plan,No,14,MALAYSIA,12.0,0.0,36
12378,EPX,Travel Agency,Online,Cancellation Plan,No,16,CHINA,27.0,0.0,36
12379,EPX,Travel Agency,Online,Cancellation Plan,No,8,CHINA,19.0,0.0,36
12380,EPX,Travel Agency,Online,Cancellation Plan,No,8,CHINA,38.0,0.0,36
12382,EPX,Travel Agency,Online,Cancellation Plan,No,16,PHILIPPINES,16.0,0.0,36
12387,EPX,Travel Agency,Online,Cancellation Plan,No,20,GERMANY,57.0,0.0,36
12394,EPX,Travel Agency,Online,Cancellation Plan,No,18,SINGAPORE,12.0,0.0,36
12397,EPX,Travel Agency,Online,Cancellation Plan,No,5,SINGAPORE,10.0,0.0,24
12400,EPX,Travel Agency,Online,Cancellation Plan,No,14,MYANMAR,19.0,0.0,36
12401,EPX,Travel Agency,Online,Cancellation Plan,No,14,CHINA,24.0,0.0,36
12402,EPX,Travel Agency,Online,Cancellation Plan,No,4,SINGAPORE,10.0,0.0,45
12403,EPX,Travel Agency,Online,Cancellation Plan,No,22,MYANMAR,16.0,0.0,36
12404,EPX,Travel Agency,Online,Cancellation Plan,No,8,VIET NAM,38.0,0.0,36
12405,EPX,Travel Agency,Online,Cancellation Plan,No,14,CHINA,60.0,0.0,36
12406,EPX,Travel Agency,Online,Cancellation Plan,No,12,SINGAPORE,11.0,0.0,36
12407,EPX,Travel Agency,Online,Cancellation Plan,No,7,"TAIWAN, PROVINCE OF CHINA",33.0,0.0,28
12408,EPX,Travel Agency,Online,Cancellation Plan,No,6,THAILAND,31.0,0.0,31
12411,EPX,Travel Agency,Online,Cancellation Plan,No,7,JAPAN,22.0,0.0,36
12413,EPX,Travel Agency,Online,Cancellation Plan,No,8,THAILAND,19.0,0.0,40
12414,EPX,Travel Agency,Online,Cancellation Plan,No,14,UNITED STATES,78.0,0.0,52
12415,EPX,Travel Agency,Online,Cancellation Plan,No,23,MALAYSIA,10.0,0.0,29
12416,EPX,Travel Agency,Online,Cancellation Plan,No,7,INDONESIA,10.0,0.0,43
12418,EPX,Travel Agency,Online,Cancellation Plan,No,5,MALAYSIA,15.0,0.0,44
12419,EPX,Travel Agency,Online,Cancellation Plan,No,10,VIET NAM,10.0,0.0,44
12420,EPX,Travel Agency,Online,Cancellation Plan,No,2,MALAYSIA,10.0,0.0,45
12427,EPX,Travel Agency,Online,Cancellation Plan,No,27,CHINA,24.0,0.0,36
12428,EPX,Travel Agency,Online,Cancellation Plan,No,11,MALAYSIA,19.0,0.0,36
12430,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,CHINA,22.0,0.0,36
12431,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,11,INDIA,24.0,0.0,36
12432,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,UNITED STATES,98.0,0.0,37
12440,JZI,Airlines,Online,Basic Plan,No,16,THAILAND,22.0,7.7,37
12441,JZI,Airlines,Online,Basic Plan,No,14,INDONESIA,33.0,11.55,46
12442,JZI,Airlines,Online,Basic Plan,No,24,HONG KONG,26.0,9.1,59
12445,JZI,Airlines,Online,Basic Plan,No,11,THAILAND,30.0,10.5,45
12446,JZI,Airlines,Online,Basic Plan,No,4,INDONESIA,18.0,6.3,69
12448,JZI,Airlines,Online,Basic Plan,No,15,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,38
12457,C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,71.0,17.75,36
12458,C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,34.0,8.5,30
12459,C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,36.75,9.19,66
12462,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,GERMANY,49.5,29.7,57
12464,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,THAILAND,39.6,23.76,46
12466,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,UNITED KINGDOM,79.2,47.52,28
12467,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,MALAYSIA,29.7,17.82,44
12470,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,27,AUSTRIA,79.2,47.52,35
12472,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,GERMANY,59.4,35.64,38
12475,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,17,IRELAND,79.2,47.52,33
12478,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,24,OMAN,198.0,118.8,32
12479,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,2,MALAYSIA,19.8,11.88,26
12482,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,10,AUSTRALIA,39.6,23.76,60
12487,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,UNITED ARAB EMIRATES,69.3,41.58,37
12488,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,20,OMAN,49.5,29.7,56
12491,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,27,MALAYSIA,20.0,0.0,26
12493,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,PHILIPPINES,76.0,0.0,36
12494,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,2,MALAYSIA,31.0,0.0,25
12497,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,MALAYSIA,20.0,0.0,56
12500,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,THAILAND,20.0,0.0,46
12501,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,16,THAILAND,20.0,0.0,50
12503,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,THAILAND,24.0,0.0,36
12504,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,THAILAND,38.0,0.0,74
12508,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,29,INDONESIA,35.0,0.0,29
12509,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,CHINA,27.0,0.0,36
12514,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,SAUDI ARABIA,39.0,0.0,36
12515,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,ISRAEL,73.0,0.0,36
12519,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,VIET NAM,52.0,0.0,36
12522,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,UNITED ARAB EMIRATES,112.0,0.0,36
12524,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,VIET NAM,20.0,0.0,36
12525,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,23,HONG KONG,28.0,0.0,36
12527,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,"TAIWAN, PROVINCE OF CHINA",28.0,0.0,57
12530,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,MALAYSIA,20.0,0.0,32
12531,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,CHINA,20.0,0.0,36
12537,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,MYANMAR,21.0,0.0,36
12547,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,THAILAND,46.0,0.0,36
12549,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,CHINA,41.0,0.0,36
12555,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,THAILAND,30.0,0.0,26
12557,EPX,Travel Agency,Online,Cancellation Plan,No,5,VIET NAM,14.0,0.0,49
12560,EPX,Travel Agency,Online,Cancellation Plan,No,9,"TAIWAN, PROVINCE OF CHINA",26.0,0.0,34
12561,EPX,Travel Agency,Online,Cancellation Plan,No,8,SINGAPORE,14.0,0.0,36
12565,EPX,Travel Agency,Online,Cancellation Plan,No,5,SINGAPORE,10.0,0.0,47
12571,EPX,Travel Agency,Online,Cancellation Plan,No,4,HONG KONG,18.0,0.0,34
12572,EPX,Travel Agency,Online,Cancellation Plan,No,15,CHINA,27.0,0.0,36
12575,EPX,Travel Agency,Online,Cancellation Plan,No,2,INDONESIA,10.0,0.0,49
12576,EPX,Travel Agency,Online,Cancellation Plan,No,19,INDIA,25.0,0.0,36
12578,EPX,Travel Agency,Online,Cancellation Plan,No,6,SINGAPORE,13.0,0.0,36
12585,EPX,Travel Agency,Online,Cancellation Plan,No,3,MALAYSIA,10.0,0.0,39
12588,EPX,Travel Agency,Online,Cancellation Plan,No,3,SINGAPORE,26.0,0.0,36
12589,EPX,Travel Agency,Online,Cancellation Plan,No,2,THAILAND,14.0,0.0,25
12591,EPX,Travel Agency,Online,Cancellation Plan,No,11,THAILAND,16.0,0.0,36
12592,EPX,Travel Agency,Online,Cancellation Plan,No,24,INDIA,24.0,0.0,36
12593,EPX,Travel Agency,Online,Cancellation Plan,No,20,HONG KONG,29.0,0.0,36
12594,EPX,Travel Agency,Online,Cancellation Plan,No,17,SINGAPORE,19.0,0.0,36
12597,EPX,Travel Agency,Online,Cancellation Plan,No,7,QATAR,33.0,0.0,36
12598,EPX,Travel Agency,Online,Cancellation Plan,No,17,CHINA,12.0,0.0,36
12602,EPX,Travel Agency,Online,Cancellation Plan,No,7,SWITZERLAND,80.0,0.0,36
12606,EPX,Travel Agency,Online,Cancellation Plan,No,17,COLOMBIA,75.0,0.0,44
12607,EPX,Travel Agency,Online,Cancellation Plan,No,21,"TAIWAN, PROVINCE OF CHINA",13.0,0.0,34
12608,EPX,Travel Agency,Online,Cancellation Plan,No,17,HONG KONG,20.0,0.0,36
12610,EPX,Travel Agency,Online,Cancellation Plan,No,5,CHINA,43.0,0.0,36
12612,EPX,Travel Agency,Online,Cancellation Plan,No,5,CHINA,30.0,0.0,36
12614,EPX,Travel Agency,Online,Cancellation Plan,No,4,CHINA,37.0,0.0,36
12619,EPX,Travel Agency,Online,Cancellation Plan,No,18,CHINA,49.0,0.0,36
12620,EPX,Travel Agency,Online,Cancellation Plan,No,2,MALAYSIA,14.0,0.0,22
12621,EPX,Travel Agency,Online,Cancellation Plan,No,23,JAPAN,76.0,0.0,33
12623,EPX,Travel Agency,Online,Cancellation Plan,No,11,THAILAND,18.0,0.0,36
12624,EPX,Travel Agency,Online,Cancellation Plan,No,5,THAILAND,49.0,0.0,36
12625,EPX,Travel Agency,Online,Cancellation Plan,No,3,INDONESIA,18.0,0.0,30
12627,EPX,Travel Agency,Online,Cancellation Plan,No,22,"TAIWAN, PROVINCE OF CHINA",18.0,0.0,36
12629,EPX,Travel Agency,Online,Cancellation Plan,No,16,JAPAN,80.0,0.0,36
12633,EPX,Travel Agency,Online,Cancellation Plan,No,9,HONG KONG,12.0,0.0,36
12638,EPX,Travel Agency,Online,Cancellation Plan,No,9,INDIA,10.0,0.0,36
12639,EPX,Travel Agency,Online,Cancellation Plan,No,7,SRI LANKA,10.0,0.0,36
12641,EPX,Travel Agency,Online,Cancellation Plan,No,13,GERMANY,77.0,0.0,36
12645,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,CHINA,46.0,0.0,36
12647,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,19,"KOREA, REPUBLIC OF",112.0,0.0,36
12648,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,16,MALAYSIA,20.0,0.0,36
12650,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,THAILAND,20.0,0.0,26
12656,KML,Travel Agency,Online,Value Plan,No,9,INDONESIA,33.0,12.54,48
12658,RAB,Airlines,Online,Value Plan,No,27,BRUNEI DARUSSALAM,15.0,6.0,63
12659,RAB,Airlines,Online,Value Plan,No,27,BRUNEI DARUSSALAM,15.0,6.0,63
12662,RAB,Airlines,Online,Value Plan,No,13,BRUNEI DARUSSALAM,15.0,6.0,35
12663,RAB,Airlines,Online,Value Plan,No,2,BRUNEI DARUSSALAM,15.0,6.0,29
12664,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15.0,6.0,30
12665,RAB,Airlines,Online,Value Plan,No,5,BRUNEI DARUSSALAM,15.0,6.0,28
12668,JZI,Airlines,Online,Basic Plan,No,20,THAILAND,22.0,7.7,59
12670,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,18.0,6.3,46
12672,JZI,Airlines,Online,Basic Plan,No,13,CHINA,35.0,12.25,35
12673,JZI,Airlines,Online,Basic Plan,No,6,CHINA,26.0,9.1,44
12675,JZI,Airlines,Online,Basic Plan,No,20,HONG KONG,22.0,7.7,28
12676,JZI,Airlines,Online,Basic Plan,No,11,THAILAND,33.0,11.55,33
12679,JZI,Airlines,Online,Basic Plan,No,13,CHINA,26.0,9.1,56
12681,JZI,Airlines,Online,Basic Plan,No,9,CHINA,22.0,7.7,66
12682,JZI,Airlines,Online,Basic Plan,No,10,THAILAND,22.0,7.7,30
12683,JZI,Airlines,Online,Basic Plan,No,10,THAILAND,30.0,10.5,43
12684,JZI,Airlines,Online,Basic Plan,No,27,CHINA,40.0,14.0,48
12688,JZI,Airlines,Online,Basic Plan,No,19,THAILAND,18.0,6.3,45
12690,JZI,Airlines,Online,Value Plan,No,21,JAPAN,45.0,15.75,56
12693,ART,Airlines,Online,24 Protect,No,4,HONG KONG,17.87,6.25,48
12694,ART,Airlines,Online,24 Protect,No,26,MALAYSIA,3.82,1.34,48
12697,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,20.25,5.06,37
12698,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,35.25,8.81,31
12699,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,35.25,8.81,31
12701,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,25.5,6.38,38
12704,C2B,Airlines,Online,Gold Plan,No,13,SINGAPORE,98.0,24.5,39
12711,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,AUSTRALIA,39.6,23.76,36
12712,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,16,PHILIPPINES,29.7,17.82,31
12715,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,AUSTRALIA,49.5,29.7,48
12716,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,2,UNITED STATES,19.8,11.88,43
12721,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,13,MALAYSIA,39.6,23.76,49
12722,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,19.8,11.88,31
12723,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,SWITZERLAND,99.0,59.4,41
12724,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,20,MALAYSIA,29.7,17.82,38
12730,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,17,MALAYSIA,39.6,23.76,31
12734,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,VIET NAM,43.0,0.0,36
12735,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,JAPAN,49.0,0.0,36
12736,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,HONG KONG,41.0,0.0,36
12737,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,ITALY,107.0,0.0,36
12745,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,MALAYSIA,24.0,0.0,41
12746,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,MALAYSIA,20.0,0.0,32
12748,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,CHINA,31.0,0.0,36
12753,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,INDONESIA,21.0,0.0,31
12754,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,INDONESIA,20.0,0.0,53
12758,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,PHILIPPINES,38.0,0.0,36
12765,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,"TAIWAN, PROVINCE OF CHINA",91.0,0.0,36
12767,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,INDIA,48.0,0.0,36
12770,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,JORDAN,112.0,0.0,36
12771,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,INDONESIA,23.0,0.0,36
12774,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,CHINA,48.0,0.0,36
12780,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,INDONESIA,35.0,0.0,36
12782,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,PHILIPPINES,20.0,0.0,37
12783,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,25,"KOREA, REPUBLIC OF",66.0,0.0,36
12785,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,UNITED STATES,112.0,0.0,42
12786,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,23,THAILAND,58.0,0.0,36
12788,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,VIET NAM,20.0,0.0,45
12789,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,MALAYSIA,21.0,0.0,36
12791,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,CHINA,38.0,0.0,36
12793,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,"KOREA, REPUBLIC OF",53.0,0.0,36
12795,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,MALAYSIA,20.0,0.0,36
12797,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,HONG KONG,23.0,0.0,36
12799,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,CHINA,35.0,0.0,36
12800,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,10,VIET NAM,20.0,0.0,36
12803,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,AUSTRALIA,22.0,0.0,36
12804,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,3,SINGAPORE,22.0,0.0,36
12806,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,SRI LANKA,27.0,0.0,36
12807,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,JAPAN,77.0,0.0,36
12812,EPX,Travel Agency,Online,Cancellation Plan,No,5,THAILAND,10.0,0.0,36
12815,EPX,Travel Agency,Online,Cancellation Plan,No,11,MALAYSIA,19.0,0.0,32
12823,EPX,Travel Agency,Online,Cancellation Plan,No,20,MALAYSIA,22.0,0.0,37
12829,EPX,Travel Agency,Online,Cancellation Plan,No,22,"KOREA, REPUBLIC OF",31.0,0.0,36
12831,EPX,Travel Agency,Online,Cancellation Plan,No,14,INDIA,12.0,0.0,36
12832,EPX,Travel Agency,Online,Cancellation Plan,No,14,CHINA,27.0,0.0,36
12836,EPX,Travel Agency,Online,Cancellation Plan,No,22,AUSTRALIA,17.0,0.0,36
12845,EPX,Travel Agency,Online,Cancellation Plan,No,16,MYANMAR,10.0,0.0,32
12850,EPX,Travel Agency,Online,Cancellation Plan,No,4,UNITED STATES,80.0,0.0,30
12855,EPX,Travel Agency,Online,Cancellation Plan,No,25,THAILAND,15.0,0.0,30
12859,EPX,Travel Agency,Online,Cancellation Plan,No,13,MALAYSIA,12.0,0.0,59
12862,EPX,Travel Agency,Online,Cancellation Plan,No,22,SINGAPORE,10.0,0.0,36
12863,EPX,Travel Agency,Online,Cancellation Plan,No,15,ROMANIA,28.0,0.0,36
12864,EPX,Travel Agency,Online,Cancellation Plan,No,8,AUSTRALIA,80.0,0.0,36
12871,EPX,Travel Agency,Online,Cancellation Plan,No,14,UNITED STATES,45.0,0.0,35
12873,EPX,Travel Agency,Online,Cancellation Plan,No,3,SINGAPORE,21.0,0.0,36
12876,EPX,Travel Agency,Online,Cancellation Plan,No,11,CHINA,29.0,0.0,36
12879,EPX,Travel Agency,Online,Cancellation Plan,No,21,THAILAND,27.0,0.0,36
12882,EPX,Travel Agency,Online,Cancellation Plan,No,22,VIET NAM,10.0,0.0,32
12887,EPX,Travel Agency,Online,Cancellation Plan,No,26,HONG KONG,12.0,0.0,49
12888,EPX,Travel Agency,Online,Cancellation Plan,No,10,CHINA,14.0,0.0,36
12889,EPX,Travel Agency,Online,Cancellation Plan,No,8,SINGAPORE,17.0,0.0,36
12891,EPX,Travel Agency,Online,Cancellation Plan,No,12,"KOREA, REPUBLIC OF",50.0,0.0,36
12894,EPX,Travel Agency,Online,Cancellation Plan,No,5,AUSTRALIA,11.0,0.0,36
12897,EPX,Travel Agency,Online,Cancellation Plan,No,17,THAILAND,10.0,0.0,40
12898,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,15,UNITED KINGDOM,20.0,0.0,36
12899,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,23,CHINA,30.0,0.0,36
12900,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,20,SINGAPORE,20.0,0.0,36
12903,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,13,THAILAND,20.0,0.0,36
12904,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,26,SINGAPORE,20.0,0.0,44
12905,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,7,MALAYSIA,20.0,0.0,36
12906,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,10,MALAYSIA,20.0,0.0,29
12909,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,23,UNITED KINGDOM,32.0,0.0,36
12913,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,17,MALAYSIA,20.0,0.0,46
12914,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,6,MALAYSIA,20.0,0.0,46
12917,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,INDONESIA,20.0,0.0,29
12919,EPX,Travel Agency,Online,1 way Comprehensive Plan,No,2,MALAYSIA,25.0,0.0,36
12929,KML,Travel Agency,Online,Value Plan,No,18,INDONESIA,48.0,18.24,48
12930,RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15.0,6.0,44
12932,SSI,Airlines,Online,Ticket Protector,No,26,SINGAPORE,14.28,4.0,48
12935,JZI,Airlines,Online,Basic Plan,No,17,CAMBODIA,30.0,10.5,54
12936,JZI,Airlines,Online,Basic Plan,No,14,MALAYSIA,22.0,7.7,46
12937,JZI,Airlines,Online,Basic Plan,No,6,INDONESIA,18.0,6.3,28
12938,JZI,Airlines,Online,Basic Plan,No,12,THAILAND,22.0,7.7,48
12940,JZI,Airlines,Online,Basic Plan,No,15,MYANMAR,30.0,10.5,52
12942,JZI,Airlines,Online,Basic Plan,No,6,CHINA,26.0,9.1,42
12943,JZI,Airlines,Online,Basic Plan,No,16,HONG KONG,35.0,12.25,47
12944,JZI,Airlines,Online,Basic Plan,No,5,AUSTRALIA,22.0,7.7,37
12945,JZI,Airlines,Online,Basic Plan,No,2,INDIA,22.0,7.7,41
12947,JZI,Airlines,Online,Basic Plan,No,29,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,61
12948,JZI,Airlines,Online,Basic Plan,No,12,THAILAND,22.0,7.7,46
12949,JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18.0,6.3,53
12951,JZI,Airlines,Online,Basic Plan,No,10,HONG KONG,26.0,9.1,52
12952,JZI,Airlines,Online,Basic Plan,No,17,CHINA,35.0,12.25,46
12953,JZI,Airlines,Online,Basic Plan,No,11,INDONESIA,22.0,7.7,51
12954,JZI,Airlines,Online,Basic Plan,No,18,THAILAND,18.0,6.3,53
12956,JZI,Airlines,Online,Basic Plan,No,14,HONG KONG,26.0,9.1,62
12957,JZI,Airlines,Online,Basic Plan,No,17,HONG KONG,26.0,9.1,43
12959,JZI,Airlines,Online,Value Plan,No,10,BANGLADESH,45.0,15.75,49
12960,JZI,Airlines,Online,Value Plan,No,23,SRI LANKA,58.0,20.3,40
12961,JZI,Airlines,Online,Value Plan,No,29,JAPAN,69.0,24.15,53
12965,ART,Airlines,Online,24 Protect,No,5,MALAYSIA,16.33,5.72,48
12966,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,20.25,5.06,47
12967,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,53.25,13.31,34
12968,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,20.25,5.06,33
12969,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,25.5,6.38,35
12971,C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,50.25,12.56,59
12975,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,10,MALAYSIA,49.5,29.7,54
12976,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,79.2,47.52,46
12977,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,6,THAILAND,49.5,29.7,36
12978,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,THAILAND,29.7,17.82,38
12979,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,29.7,17.82,47
12981,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,UNITED STATES,39.6,23.76,38
12985,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,LUXEMBOURG,39.6,23.76,31
12986,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,4,MALAYSIA,29.7,17.82,27
12988,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,POLAND,19.8,11.88,42
12990,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,27,ITALY,118.8,71.28,52
12993,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,THAILAND,9.9,5.94,40
12994,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,3,UNITED STATES,9.9,5.94,49
12999,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,"TAIWAN, PROVINCE OF CHINA",25.0,0.0,36
13003,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,INDIA,50.0,0.0,36
13004,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,CHINA,25.0,0.0,36
13009,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,AUSTRALIA,55.0,0.0,36
13010,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,HONG KONG,23.0,0.0,36
13012,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,HONG KONG,27.0,0.0,36
13013,EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,SRI LANKA,27.0,0.0,36
